order_id,symbol,strategy,trail_count,profit_booked,profit,closure_type,time_setup,time_done
286232997,XAUUSD.s,Pivot,4,0.0,0.0,🤖 Bot,2025-10-08 17:08:44+05:30,2025-10-08 17:08:44+05:30
286232645,NAS100.s,Pivot,3,0.0,0.0,🤖 Bot,2025-10-08 17:07:42+05:30,2025-10-08 17:07:42+05:30
286232642,NAS100.s,Scalper,3,0.0,0.0,🤖 Bot,2025-10-08 17:07:40+05:30,2025-10-08 17:07:40+05:30
286232633,XAGUSD.s,Pivot,2,0.0,0.0,🤖 Bot,2025-10-08 17:07:38+05:30,2025-10-08 17:07:38+05:30
286232617,XAGUSD.s,Scalper,2,0.0,0.0,🤖 Bot,2025-10-08 17:07:35+05:30,2025-10-08 17:07:36+05:30
286232572,XAUUSD.s,Scalper,7,0.0,0.0,🤖 Bot,2025-10-08 17:07:32+05:30,2025-10-08 17:07:33+05:30
286230244,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 16:57:09+05:30,2025-10-08 16:57:09+05:30
286226617,XAUUSD.s,FibPivot,1,0.0,0.0,🤖 Bot,2025-10-08 16:41:43+05:30,2025-10-08 16:41:44+05:30
286226603,XAUUSD.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 16:41:41+05:30,2025-10-08 16:41:41+05:30
286222316,NAS100.s,FibPivot,1,0.0,0.0,🤖 Bot,2025-10-08 16:29:30+05:30,2025-10-08 16:29:30+05:30
286222300,NAS100.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 16:29:28+05:30,2025-10-08 16:29:28+05:30
286222296,NAS100.s,Scalper,11,395.07000000000005,0.0,🤖 Bot,2025-10-08 16:29:26+05:30,2025-10-08 16:29:26+05:30
286222289,XAGUSD.s,FibPivot,3,0.0,0.0,🤖 Bot,2025-10-08 16:29:24+05:30,2025-10-08 16:29:24+05:30
286222284,XAGUSD.s,Pivot,3,0.0,0.0,🤖 Bot,2025-10-08 16:29:22+05:30,2025-10-08 16:29:22+05:30
286222274,XAGUSD.s,Scalper,2,0.0,0.0,🤖 Bot,2025-10-08 16:29:20+05:30,2025-10-08 16:29:20+05:30
286222271,XAUUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 16:29:18+05:30,2025-10-08 16:29:18+05:30
286222264,XAUUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 16:29:16+05:30,2025-10-08 16:29:16+05:30
286222259,XAUUSD.s,Scalper,6,0.0,0.0,🤖 Bot,2025-10-08 16:29:14+05:30,2025-10-08 16:29:14+05:30
286221487,NAS100.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 16:26:01+05:30,2025-10-08 16:26:01+05:30
286221464,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 16:25:59+05:30,2025-10-08 16:25:59+05:30
286221432,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 16:25:52+05:30,2025-10-08 16:25:52+05:30
286220792,XAUUSD.s,Scalper,1,0.0,0.0,🤖 Bot,2025-10-08 16:23:39+05:30,2025-10-08 16:23:39+05:30
286220035,XAGUSD.s,FibPivot,2,0.0,0.0,🤖 Bot,2025-10-08 16:21:27+05:30,2025-10-08 16:21:27+05:30
286220029,XAGUSD.s,Pivot,2,0.0,0.0,🤖 Bot,2025-10-08 16:21:25+05:30,2025-10-08 16:21:26+05:30
286215530,NAS100.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 16:03:00+05:30,2025-10-08 16:03:01+05:30
286215515,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 16:02:59+05:30,2025-10-08 16:02:59+05:30
286215034,XAUUSD.s,Pivot,7,0.0,0.0,🤖 Bot,2025-10-08 16:01:56+05:30,2025-10-08 16:01:56+05:30
286214711,XAGUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 16:00:53+05:30,2025-10-08 16:00:53+05:30
286214707,XAGUSD.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 16:00:51+05:30,2025-10-08 16:00:51+05:30
286213676,NAS100.s,FibPivot,11,1182.0,0.0,🤖 Bot,2025-10-08 15:56:46+05:30,2025-10-08 15:56:47+05:30
286213661,NAS100.s,Pivot,10,1180.6,0.0,🤖 Bot,2025-10-08 15:56:45+05:30,2025-10-08 15:56:45+05:30
286213657,NAS100.s,Scalper,12,1124.6,0.0,🤖 Bot,2025-10-08 15:56:43+05:30,2025-10-08 15:56:43+05:30
286213654,XAGUSD.s,FibPivot,5,0.0,0.0,🤖 Bot,2025-10-08 15:56:41+05:30,2025-10-08 15:56:41+05:30
286213643,XAGUSD.s,Pivot,5,0.0,0.0,🤖 Bot,2025-10-08 15:56:39+05:30,2025-10-08 15:56:40+05:30
286213628,XAGUSD.s,Scalper,5,0.0,0.0,🤖 Bot,2025-10-08 15:56:38+05:30,2025-10-08 15:56:38+05:30
286213620,XAUUSD.s,Pivot,2,0.0,0.0,🤖 Bot,2025-10-08 15:56:35+05:30,2025-10-08 15:56:36+05:30
286213616,XAUUSD.s,Scalper,2,0.0,0.0,🤖 Bot,2025-10-08 15:56:34+05:30,2025-10-08 15:56:34+05:30
286211838,XAUUSD.s,FibPivot,1,0.0,0.0,🤖 Bot,2025-10-08 15:50:07+05:30,2025-10-08 15:50:07+05:30
286211836,XAUUSD.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 15:50:05+05:30,2025-10-08 15:50:05+05:30
286211297,XAUUSD.s,Scalper,5,0.0,0.0,🤖 Bot,2025-10-08 15:46:54+05:30,2025-10-08 15:46:54+05:30
286211079,XAGUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 15:45:49+05:30,2025-10-08 15:45:49+05:30
286211074,XAGUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 15:45:47+05:30,2025-10-08 15:45:47+05:30
286210640,NAS100.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 15:44:45+05:30,2025-10-08 15:44:45+05:30
286210638,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 15:44:43+05:30,2025-10-08 15:44:43+05:30
286210150,NAS100.s,FibPivot,6,61.75,0.0,🤖 Bot,2025-10-08 15:42:40+05:30,2025-10-08 15:42:40+05:30
286210141,NAS100.s,Pivot,6,63.25,0.0,🤖 Bot,2025-10-08 15:42:38+05:30,2025-10-08 15:42:38+05:30
286210125,NAS100.s,Scalper,6,126.5,0.0,🤖 Bot,2025-10-08 15:42:36+05:30,2025-10-08 15:42:37+05:30
286210115,XAGUSD.s,Scalper,5,0.0,0.0,🤖 Bot,2025-10-08 15:42:34+05:30,2025-10-08 15:42:35+05:30
286210097,XAUUSD.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 15:42:32+05:30,2025-10-08 15:42:32+05:30
286210090,XAUUSD.s,Scalper,1,0.0,0.0,🤖 Bot,2025-10-08 15:42:31+05:30,2025-10-08 15:42:31+05:30
286206199,NAS100.s,FibPivot,1,0.0,0.0,🤖 Bot,2025-10-08 15:30:43+05:30,2025-10-08 15:30:43+05:30
286206198,NAS100.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 15:30:41+05:30,2025-10-08 15:30:42+05:30
286203419,NAS100.s,FibPivot,11,1431.1399999999999,0.0,🤖 Bot,2025-10-08 15:15:59+05:30,2025-10-08 15:15:59+05:30
286203417,NAS100.s,Pivot,13,1435.9,0.0,🤖 Bot,2025-10-08 15:15:57+05:30,2025-10-08 15:15:57+05:30
286203414,XAGUSD.s,FibPivot,6,0.0,0.0,🤖 Bot,2025-10-08 15:15:55+05:30,2025-10-08 15:15:55+05:30
286203413,XAGUSD.s,Pivot,8,0.0,0.0,🤖 Bot,2025-10-08 15:15:53+05:30,2025-10-08 15:15:53+05:30
286203412,XAGUSD.s,Scalper,2,0.0,0.0,🤖 Bot,2025-10-08 15:15:51+05:30,2025-10-08 15:15:52+05:30
286203409,XAUUSD.s,FibPivot,1,0.0,0.0,🤖 Bot,2025-10-08 15:15:49+05:30,2025-10-08 15:15:50+05:30
286203408,XAUUSD.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 15:15:47+05:30,2025-10-08 15:15:47+05:30
286203377,XAUUSD.s,Scalper,13,0.0,0.0,🤖 Bot,2025-10-08 15:15:45+05:30,2025-10-08 15:15:46+05:30
286203159,XAGUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 15:14:40+05:30,2025-10-08 15:14:40+05:30
286203158,XAGUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 15:14:38+05:30,2025-10-08 15:14:38+05:30
286203146,XAUUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 15:14:36+05:30,2025-10-08 15:14:36+05:30
286203145,XAUUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 15:14:34+05:30,2025-10-08 15:14:34+05:30
286198708,NAS100.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 14:56:21+05:30,2025-10-08 14:56:21+05:30
286198704,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 14:56:19+05:30,2025-10-08 14:56:19+05:30
286197684,XAUUSD.s,FibPivot,10,0.0,0.0,🤖 Bot,2025-10-08 14:53:15+05:30,2025-10-08 14:53:15+05:30
286197678,XAUUSD.s,Pivot,10,0.0,0.0,🤖 Bot,2025-10-08 14:53:13+05:30,2025-10-08 14:53:14+05:30
286197672,XAUUSD.s,Scalper,10,0.0,0.0,🤖 Bot,2025-10-08 14:53:12+05:30,2025-10-08 14:53:12+05:30
286197250,XAGUSD.s,FibPivot,7,0.0,0.0,🤖 Bot,2025-10-08 14:52:05+05:30,2025-10-08 14:52:05+05:30
286197244,XAGUSD.s,Pivot,7,0.0,0.0,🤖 Bot,2025-10-08 14:52:03+05:30,2025-10-08 14:52:03+05:30
286197235,XAGUSD.s,Scalper,7,0.0,0.0,🤖 Bot,2025-10-08 14:52:01+05:30,2025-10-08 14:52:01+05:30
286195938,NAS100.s,FibPivot,15,1413.73,0.0,🤖 Bot,2025-10-08 14:47:49+05:30,2025-10-08 14:47:49+05:30
286195930,NAS100.s,Pivot,14,1503.73,0.0,🤖 Bot,2025-10-08 14:47:47+05:30,2025-10-08 14:47:47+05:30
286194775,NAS100.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 14:44:37+05:30,2025-10-08 14:44:37+05:30
286194772,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 14:44:36+05:30,2025-10-08 14:44:36+05:30
286194769,NAS100.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 14:44:34+05:30,2025-10-08 14:44:34+05:30
286194768,XAGUSD.s,FibPivot,3,0.0,0.0,🤖 Bot,2025-10-08 14:44:32+05:30,2025-10-08 14:44:32+05:30
286194766,XAGUSD.s,Pivot,3,0.0,0.0,🤖 Bot,2025-10-08 14:44:30+05:30,2025-10-08 14:44:30+05:30
286194765,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 14:44:28+05:30,2025-10-08 14:44:28+05:30
286194763,XAUUSD.s,FibPivot,6,0.0,0.0,🤖 Bot,2025-10-08 14:44:26+05:30,2025-10-08 14:44:26+05:30
286194762,XAUUSD.s,Pivot,6,0.0,0.0,🤖 Bot,2025-10-08 14:44:24+05:30,2025-10-08 14:44:25+05:30
286194760,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 14:44:23+05:30,2025-10-08 14:44:23+05:30
286193242,NAS100.s,MeanReversion,2,0.0,0.0,🤖 Bot,2025-10-08 14:36:13+05:30,2025-10-08 14:36:13+05:30
286193194,XAUUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 14:36:09+05:30,2025-10-08 14:36:09+05:30
286193180,XAUUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 14:36:07+05:30,2025-10-08 14:36:07+05:30
286192743,NAS100.s,Pivot,3,174.99,0.0,🤖 Bot,2025-10-08 14:34:04+05:30,2025-10-08 14:34:04+05:30
286192741,XAGUSD.s,Scalper,5,0.0,0.0,🤖 Bot,2025-10-08 14:34:01+05:30,2025-10-08 14:34:01+05:30
286192733,XAUUSD.s,Scalper,3,0.0,0.0,🤖 Bot,2025-10-08 14:33:59+05:30,2025-10-08 14:33:59+05:30
286191066,XAGUSD.s,FibPivot,4,0.0,0.0,🤖 Bot,2025-10-08 14:27:32+05:30,2025-10-08 14:27:32+05:30
286191064,XAGUSD.s,Pivot,4,0.0,0.0,🤖 Bot,2025-10-08 14:27:30+05:30,2025-10-08 14:27:30+05:30
286188495,NAS100.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 14:17:03+05:30,2025-10-08 14:17:03+05:30
286188488,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 14:17:01+05:30,2025-10-08 14:17:02+05:30
286188122,XAUUSD.s,FibPivot,4,0.0,0.0,🤖 Bot,2025-10-08 14:15:58+05:30,2025-10-08 14:15:58+05:30
286188106,XAUUSD.s,Pivot,5,0.0,0.0,🤖 Bot,2025-10-08 14:15:56+05:30,2025-10-08 14:15:56+05:30
286187592,XAGUSD.s,Scalper,5,0.0,0.0,🤖 Bot,2025-10-08 14:14:53+05:30,2025-10-08 14:14:54+05:30
286187554,XAUUSD.s,Scalper,2,0.0,0.0,🤖 Bot,2025-10-08 14:14:51+05:30,2025-10-08 14:14:51+05:30
286186534,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 14:12:48+05:30,2025-10-08 14:12:48+05:30
286186110,NAS100.s,FibPivot,10,167.22,0.0,🤖 Bot,2025-10-08 14:10:44+05:30,2025-10-08 14:10:45+05:30
286186109,NAS100.s,Pivot,10,224.63,0.0,🤖 Bot,2025-10-08 14:10:42+05:30,2025-10-08 14:10:43+05:30
286186107,XAGUSD.s,FibPivot,6,0.0,0.0,🤖 Bot,2025-10-08 14:10:40+05:30,2025-10-08 14:10:41+05:30
286186105,XAGUSD.s,Pivot,6,0.0,0.0,🤖 Bot,2025-10-08 14:10:39+05:30,2025-10-08 14:10:39+05:30
286186104,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 14:10:37+05:30,2025-10-08 14:10:37+05:30
286186103,XAUUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 14:10:35+05:30,2025-10-08 14:10:35+05:30
286186102,XAUUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 14:10:32+05:30,2025-10-08 14:10:33+05:30
286186101,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 14:10:31+05:30,2025-10-08 14:10:31+05:30
286183249,NAS100.s,MeanReversion,3,0.0,0.0,🤖 Bot,2025-10-08 13:59:09+05:30,2025-10-08 13:59:09+05:30
286183046,XAUUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 13:56:58+05:30,2025-10-08 13:56:58+05:30
286183038,XAUUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 13:56:56+05:30,2025-10-08 13:56:56+05:30
286183033,XAUUSD.s,Scalper,9,0.0,0.0,🤖 Bot,2025-10-08 13:56:55+05:30,2025-10-08 13:56:55+05:30
286182808,NAS100.s,FibPivot,4,211.19,0.0,🤖 Bot,2025-10-08 13:55:52+05:30,2025-10-08 13:55:53+05:30
286182797,NAS100.s,Pivot,4,211.19,0.0,🤖 Bot,2025-10-08 13:55:51+05:30,2025-10-08 13:55:51+05:30
286182793,NAS100.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 13:55:49+05:30,2025-10-08 13:55:49+05:30
286182785,XAGUSD.s,FibPivot,7,0.0,0.0,🤖 Bot,2025-10-08 13:55:47+05:30,2025-10-08 13:55:47+05:30
286182780,XAGUSD.s,Pivot,7,0.0,0.0,🤖 Bot,2025-10-08 13:55:45+05:30,2025-10-08 13:55:45+05:30
286182773,XAGUSD.s,Scalper,7,0.0,0.0,🤖 Bot,2025-10-08 13:55:43+05:30,2025-10-08 13:55:43+05:30
286181356,XAUUSD.s,FibPivot,1,0.0,0.0,🤖 Bot,2025-10-08 13:51:57+05:30,2025-10-08 13:51:57+05:30
286181354,XAUUSD.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 13:51:55+05:30,2025-10-08 13:51:55+05:30
286179899,NAS100.s,MeanReversion,9,50.69,0.0,🤖 Bot,2025-10-08 13:44:38+05:30,2025-10-08 13:44:38+05:30
286179366,NAS100.s,MeanReversion,3,0.0,0.0,🤖 Bot,2025-10-08 13:40:25+05:30,2025-10-08 13:40:25+05:30
286179223,NAS100.s,FibPivot,8,856.5400000000001,0.0,🤖 Bot,2025-10-08 13:39:23+05:30,2025-10-08 13:39:23+05:30
286179204,NAS100.s,Pivot,9,824.6899999999999,0.0,🤖 Bot,2025-10-08 13:39:21+05:30,2025-10-08 13:39:21+05:30
286178964,XAUUSD.s,Scalper,16,0.0,0.0,🤖 Bot,2025-10-08 13:38:17+05:30,2025-10-08 13:38:17+05:30
286177273,NAS100.s,MeanReversion,4,0.0,0.0,🤖 Bot,2025-10-08 13:33:05+05:30,2025-10-08 13:33:05+05:30
286177021,XAGUSD.s,FibPivot,2,0.0,0.0,🤖 Bot,2025-10-08 13:30:58+05:30,2025-10-08 13:30:58+05:30
286177019,XAGUSD.s,Pivot,2,0.0,0.0,🤖 Bot,2025-10-08 13:30:56+05:30,2025-10-08 13:30:56+05:30
286177017,XAUUSD.s,FibPivot,5,0.0,0.0,🤖 Bot,2025-10-08 13:30:54+05:30,2025-10-08 13:30:54+05:30
286177015,XAUUSD.s,Pivot,5,0.0,0.0,🤖 Bot,2025-10-08 13:30:52+05:30,2025-10-08 13:30:52+05:30
286173795,NAS100.s,FibPivot,10,422.49,0.0,🤖 Bot,2025-10-08 13:20:19+05:30,2025-10-08 13:20:20+05:30
286173789,NAS100.s,Pivot,9,422.49,0.0,🤖 Bot,2025-10-08 13:20:18+05:30,2025-10-08 13:20:18+05:30
286172701,XAGUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 13:16:13+05:30,2025-10-08 13:16:13+05:30
286172700,XAGUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 13:16:11+05:30,2025-10-08 13:16:12+05:30
286172697,XAGUSD.s,Scalper,27,0.0,0.0,🤖 Bot,2025-10-08 13:16:10+05:30,2025-10-08 13:16:10+05:30
286172611,NAS100.s,Scalper,8,0.0,0.0,🤖 Bot,2025-10-08 13:15:08+05:30,2025-10-08 13:15:08+05:30
286171133,NAS100.s,Pivot,5,115.28999999999999,0.0,🤖 Bot,2025-10-08 13:01:46+05:30,2025-10-08 13:01:46+05:30
286170223,XAUUSD.s,Scalper,30,0.0,0.0,🤖 Bot,2025-10-08 12:50:35+05:30,2025-10-08 12:50:35+05:30
286170083,XAGUSD.s,Scalper,8,0.0,0.0,🤖 Bot,2025-10-08 12:49:33+05:30,2025-10-08 12:49:33+05:30
286169336,XAGUSD.s,FibPivot,7,0.0,0.0,🤖 Bot,2025-10-08 12:45:28+05:30,2025-10-08 12:45:28+05:30
286169335,XAGUSD.s,Pivot,7,0.0,0.0,🤖 Bot,2025-10-08 12:45:26+05:30,2025-10-08 12:45:26+05:30
286169334,XAUUSD.s,FibPivot,11,0.0,0.0,🤖 Bot,2025-10-08 12:45:24+05:30,2025-10-08 12:45:24+05:30
286169332,XAUUSD.s,Pivot,10,0.0,0.0,🤖 Bot,2025-10-08 12:45:22+05:30,2025-10-08 12:45:22+05:30
286168488,NAS100.s,Scalper,19,0.0,0.0,🤖 Bot,2025-10-08 12:41:15+05:30,2025-10-08 12:41:15+05:30
286167939,NAS100.s,FibPivot,9,0.0,0.0,🤖 Bot,2025-10-08 12:40:12+05:30,2025-10-08 12:40:12+05:30
286167928,NAS100.s,Pivot,10,0.0,0.0,🤖 Bot,2025-10-08 12:40:10+05:30,2025-10-08 12:40:10+05:30
286165098,XAUUSD.s,Scalper,16,0.0,0.0,🤖 Bot,2025-10-08 12:26:56+05:30,2025-10-08 12:26:57+05:30
286164775,NAS100.s,Scalper,8,50.46,0.0,🤖 Bot,2025-10-08 12:25:54+05:30,2025-10-08 12:25:54+05:30
286164162,XAUUSD.s,FibPivot,5,0.0,0.0,🤖 Bot,2025-10-08 12:23:50+05:30,2025-10-08 12:23:50+05:30
286164155,XAUUSD.s,Pivot,5,0.0,0.0,🤖 Bot,2025-10-08 12:23:49+05:30,2025-10-08 12:23:49+05:30
286163954,XAUUSD.s,Scalper,2,0.0,0.0,🤖 Bot,2025-10-08 12:22:43+05:30,2025-10-08 12:22:43+05:30
286163500,XAGUSD.s,FibPivot,2,0.0,0.0,🤖 Bot,2025-10-08 12:21:38+05:30,2025-10-08 12:21:38+05:30
286163492,XAGUSD.s,Pivot,3,0.0,0.0,🤖 Bot,2025-10-08 12:21:36+05:30,2025-10-08 12:21:37+05:30
286163295,NAS100.s,FibPivot,3,0.0,0.0,🤖 Bot,2025-10-08 12:20:34+05:30,2025-10-08 12:20:35+05:30
286163288,NAS100.s,Pivot,3,0.0,0.0,🤖 Bot,2025-10-08 12:20:33+05:30,2025-10-08 12:20:33+05:30
286160785,XAGUSD.s,FibPivot,25,0.0,0.0,🤖 Bot,2025-10-08 12:06:17+05:30,2025-10-08 12:06:17+05:30
286160784,XAGUSD.s,Pivot,25,0.0,0.0,🤖 Bot,2025-10-08 12:06:15+05:30,2025-10-08 12:06:15+05:30
286160783,XAGUSD.s,Scalper,25,0.0,0.0,🤖 Bot,2025-10-08 12:06:13+05:30,2025-10-08 12:06:13+05:30
286160712,NAS100.s,Scalper,10,110.69999999999999,0.0,🤖 Bot,2025-10-08 12:05:11+05:30,2025-10-08 12:05:11+05:30
286160710,XAUUSD.s,FibPivot,2,0.0,0.0,🤖 Bot,2025-10-08 12:05:09+05:30,2025-10-08 12:05:09+05:30
286160709,XAUUSD.s,Pivot,2,0.0,0.0,🤖 Bot,2025-10-08 12:05:07+05:30,2025-10-08 12:05:07+05:30
286160573,NAS100.s,FibPivot,6,0.0,0.0,🤖 Bot,2025-10-08 12:04:05+05:30,2025-10-08 12:04:05+05:30
286160565,NAS100.s,Pivot,6,0.0,0.0,🤖 Bot,2025-10-08 12:04:03+05:30,2025-10-08 12:04:04+05:30
286158924,XAGUSD.s,Scalper,4,0.0,0.0,🤖 Bot,2025-10-08 11:54:43+05:30,2025-10-08 11:54:43+05:30
286158732,XAUUSD.s,Scalper,19,0.0,0.0,🤖 Bot,2025-10-08 11:53:36+05:30,2025-10-08 11:53:37+05:30
286157593,XAUUSD.s,Scalper,4,0.0,0.0,🤖 Bot,2025-10-08 11:48:20+05:30,2025-10-08 11:48:20+05:30
286157241,XAUUSD.s,FibPivot,6,0.0,0.0,🤖 Bot,2025-10-08 11:46:18+05:30,2025-10-08 11:46:18+05:30
286157222,XAUUSD.s,Pivot,5,0.0,0.0,🤖 Bot,2025-10-08 11:46:16+05:30,2025-10-08 11:46:16+05:30
286157045,NAS100.s,FibPivot,1,0.0,0.0,🤖 Bot,2025-10-08 11:45:14+05:30,2025-10-08 11:45:14+05:30
286157042,NAS100.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 11:45:12+05:30,2025-10-08 11:45:12+05:30
286156403,XAUUSD.s,Scalper,3,0.0,0.0,🤖 Bot,2025-10-08 11:42:08+05:30,2025-10-08 11:42:08+05:30
286155746,XAUUSD.s,FibPivot,2,0.0,0.0,🤖 Bot,2025-10-08 11:40:05+05:30,2025-10-08 11:40:05+05:30
286155740,XAUUSD.s,Pivot,3,0.0,0.0,🤖 Bot,2025-10-08 11:40:03+05:30,2025-10-08 11:40:03+05:30
286153844,NAS100.s,Scalper,14,342.27000000000004,0.0,🤖 Bot,2025-10-08 11:33:56+05:30,2025-10-08 11:33:56+05:30
286153323,NAS100.s,FibPivot,5,0.0,0.0,🤖 Bot,2025-10-08 11:31:52+05:30,2025-10-08 11:31:52+05:30
286153319,NAS100.s,Pivot,6,0.0,0.0,🤖 Bot,2025-10-08 11:31:50+05:30,2025-10-08 11:31:51+05:30
286153110,XAGUSD.s,FibPivot,9,0.0,0.0,🤖 Bot,2025-10-08 11:30:45+05:30,2025-10-08 11:30:45+05:30
286153103,XAGUSD.s,Pivot,9,0.0,0.0,🤖 Bot,2025-10-08 11:30:43+05:30,2025-10-08 11:30:43+05:30
286152082,XAGUSD.s,FibPivot,1,0.0,0.0,🤖 Bot,2025-10-08 11:25:30+05:30,2025-10-08 11:25:31+05:30
286152072,XAGUSD.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 11:25:28+05:30,2025-10-08 11:25:28+05:30
286151071,XAUUSD.s,FibPivot,1,0.0,0.0,🤖 Bot,2025-10-08 11:20:22+05:30,2025-10-08 11:20:22+05:30
286151067,XAUUSD.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 11:20:20+05:30,2025-10-08 11:20:20+05:30
286150115,NAS100.s,Scalper,19,715.3800000000001,0.0,🤖 Bot,2025-10-08 11:15:11+05:30,2025-10-08 11:15:11+05:30
286149420,NAS100.s,FibPivot,9,130.47,0.0,🤖 Bot,2025-10-08 11:07:02+05:30,2025-10-08 11:07:02+05:30
286149418,NAS100.s,Pivot,9,128.75,0.0,🤖 Bot,2025-10-08 11:07:00+05:30,2025-10-08 11:07:00+05:30
286149226,XAGUSD.s,Scalper,18,0.0,0.0,🤖 Bot,2025-10-08 11:03:55+05:30,2025-10-08 11:03:55+05:30
286149160,NAS100.s,Scalper,6,0.0,0.0,🤖 Bot,2025-10-08 11:02:53+05:30,2025-10-08 11:02:53+05:30
286148765,XAGUSD.s,FibPivot,4,0.0,0.0,🤖 Bot,2025-10-08 11:00:47+05:30,2025-10-08 11:00:47+05:30
286148762,XAGUSD.s,Pivot,5,0.0,0.0,🤖 Bot,2025-10-08 11:00:45+05:30,2025-10-08 11:00:46+05:30
286148572,XAUUSD.s,FibPivot,3,0.0,0.0,🤖 Bot,2025-10-08 10:58:34+05:30,2025-10-08 10:58:34+05:30
286148571,XAUUSD.s,Pivot,3,0.0,0.0,🤖 Bot,2025-10-08 10:58:32+05:30,2025-10-08 10:58:32+05:30
286148323,NAS100.s,FibPivot,1,0.0,0.0,🤖 Bot,2025-10-08 10:56:26+05:30,2025-10-08 10:56:26+05:30
286148322,NAS100.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 10:56:24+05:30,2025-10-08 10:56:24+05:30
286147597,NAS100.s,FibPivot,1,0.0,0.0,🤖 Bot,2025-10-08 10:50:06+05:30,2025-10-08 10:50:06+05:30
286147596,NAS100.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 10:50:04+05:30,2025-10-08 10:50:04+05:30
286147594,XAGUSD.s,FibPivot,1,0.0,0.0,🤖 Bot,2025-10-08 10:50:02+05:30,2025-10-08 10:50:03+05:30
286147592,XAGUSD.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 10:50:00+05:30,2025-10-08 10:50:01+05:30
286147479,XAGUSD.s,FibPivot,10,0.0,0.0,🤖 Bot,2025-10-08 10:48:58+05:30,2025-10-08 10:48:58+05:30
286147478,XAGUSD.s,Pivot,10,0.0,0.0,🤖 Bot,2025-10-08 10:48:57+05:30,2025-10-08 10:48:57+05:30
286147473,XAGUSD.s,Scalper,10,0.0,0.0,🤖 Bot,2025-10-08 10:48:55+05:30,2025-10-08 10:48:55+05:30
286147234,XAUUSD.s,FibPivot,1,0.0,0.0,🤖 Bot,2025-10-08 10:47:51+05:30,2025-10-08 10:47:51+05:30
